PLSFILL_,County,RC_tree,CT_R16,RCT2012,RCT2013,RCT2014,RCT2015,RCT2016,STR_ID__14,Loc12,Loc13,Loc14,Loc15,Loc16,Loc17,Tree12,Tree13,Tree14,Tree15,Tree16,Tree17,Loc15_17,STR_ID__15,HLB11,HLB12,HLB15,HLB16,HLB17,HLB_all
45857,San Joaquin,2099,0.247612,0,0,0,0,0,45857,0,0,0,4,1,3,0,0,0,4,1,3,3,0,0,0,0,0,0,0
45858,San Joaquin,1673,0.217248,0,0,0,0,0,45858,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
45859,San Joaquin,2252,0.218028,0,0,0,0,0,45859,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
45862,San Joaquin,501,0.153705,0,0,0,0,0,45862,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
46018,Tuolumne,424,0.000333,0,0,0,0,0,46018,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
46022,San Joaquin,743,0.143842,0,0,0,0,0,46022,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46026,San Joaquin,2875,0.33932,0,0,0,0,0,46026,0,0,0,2,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0
46031,San Joaquin,1813,0.24804,0,0,0,0,0,46031,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
46038,San Joaquin,1540,0.218728,0,0,0,0,0,46038,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46043,San Joaquin,1502,0.098814,0,0,0,0,0,46043,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46155,San Joaquin,665,0.066075,0,0,0,0,0,46155,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46164,San Joaquin,3004,0.279991,0,0,0,0,0,46164,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46171,San Joaquin,1742,0.192658,0,0,0,0,0,46171,0,0,0,4,0,1,0,0,0,4,0,1,2,0,0,0,0,0,0,0
46176,San Joaquin,1731,0.212267,0,0,0,0,0,46176,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46181,San Joaquin,314,0.054164,0,0,0,0,0,46181,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46385,San Joaquin,1597,0.088693,0,0,0,0,0,46385,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46387,San Joaquin,670,0.006023,0,0,0,0,0,46387,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46469,San Joaquin,2131,0.158691,0,0,0,0,0,46469,0,0,0,2,0,5,0,0,0,2,0,5,2,0,0,0,0,0,0,0
46471,San Joaquin,2705,0.074829,0,0,0,0,0,46471,0,1,0,3,4,0,0,1,0,3,4,0,2,0,0,0,0,0,0,0
46476,San Joaquin,2878,0.100607,0,0,0,0,0,46476,0,0,0,5,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
46485,San Joaquin,556,0.028319,0,0,0,0,0,46485,0,0,0,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
46488,San Joaquin,558,0.014796,0,0,0,0,0,46488,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46551,San Joaquin,208,0.005438,0,0,0,0,0,46551,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46559,San Joaquin,1921,0.085121,0,0,0,0,0,46559,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46563,San Joaquin,3354,0.17842,0,0,0,0,0,46563,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46568,San Joaquin,3008,0.092598,0,0,0,0,0,46568,0,0,0,6,0,2,0,0,0,6,0,2,3,0,0,0,0,0,0,0
46571,San Joaquin,2159,0.036182,0,0,0,0,0,46571,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
46590,San Joaquin,495,0.016519,0,0,0,0,0,46590,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46613,Alameda,4336,0.979777,0,0,0,0,0,46613,0,0,0,0,0,5,0,0,0,0,0,9,2,0,0,0,0,0,0,0
46682,San Joaquin,1929,0.030641,0,0,0,0,0,46682,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
46683,San Joaquin,2985,0.103838,0,0,0,0,0,46683,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
46693,San Joaquin,1524,0.020964,0,0,0,0,0,46693,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
46711,Alameda,5872,0.530262,0,0,0,0,0,46711,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0
46790,San Joaquin,2013,0.009847,0,0,0,0,0,46790,0,0,0,2,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0
46805,San Joaquin,779,0.01611,0,0,0,0,0,46805,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
46806,San Joaquin,358,0.01729,0,0,0,0,0,46806,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46809,San Joaquin,211,0.023498,0,0,0,0,0,46809,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46906,San Francisco,5736,0.892872,0,0,0,0,0,46906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46921,San Joaquin,1371,0.116175,0,0,0,0,0,46921,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
46923,San Joaquin,234,0.01561,0,0,0,0,0,46923,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46942,San Joaquin,511,0.003085,0,0,0,0,0,46942,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46944,San Joaquin,48,0.003158,0,0,0,0,0,46944,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47028,San Francisco,147,0.057244,0,0,0,0,0,47028,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47031,San Joaquin,3138,0.016266,0,0,0,0,0,47031,0,0,0,4,0,4,0,0,0,4,0,4,3,0,0,0,0,0,0,0
47034,San Joaquin,3014,0.1675,0,0,0,0,0,47034,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
47037,San Francisco,2751,1,0,0,0,0,0,47037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47068,San Joaquin,1214,0.008474,0,0,0,0,0,47068,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47072,Stanislaus,1284,0.008777,0,0,0,0,0,47072,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
47088,Alameda,1812,0.099356,0,0,0,0,0,47088,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47161,San Joaquin,1993,0.019594,0,0,0,0,0,47161,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
47164,San Joaquin,2509,0.118252,0,0,0,0,0,47164,0,1,0,0,0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0
47169,San Joaquin,2598,0.154457,0,0,0,0,0,47169,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47196,San Joaquin,740,0.006973,0,0,0,0,0,47196,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47197,San Joaquin,2030,0.014865,0,0,0,0,0,47197,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
47265,Alameda,4745,0.35137,0,0,0,0,0,47265,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47292,San Joaquin,1036,0.019109,0,0,0,0,0,47292,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47294,San Joaquin,2308,0.087462,0,0,0,0,0,47294,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47296,San Joaquin,2115,0.078855,0,0,0,0,0,47296,0,0,0,0,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0
47299,San Joaquin,1294,0.004481,0,0,0,0,0,47299,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
47324,Stanislaus,1044,0.010098,0,0,0,0,0,47324,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
47422,San Joaquin,2446,0.075146,0,0,0,0,0,47422,0,0,0,2,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0
47423,San Joaquin,1582,0.056384,0,0,0,0,0,47423,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
47452,Stanislaus,901,0.05341,0,0,0,0,0,47452,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
47455,Stanislaus,1696,0.041362,0,0,0,0,0,47455,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47458,Stanislaus,1177,0.134908,0,0,0,0,0,47458,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
47461,Stanislaus,574,0.007915,0,0,0,0,0,47461,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47462,Stanislaus,17,0.010841,0,0,0,0,0,47462,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47476,Alameda,2616,0.209519,0,0,0,0,0,47476,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47495,Alameda,2402,0.100171,0,0,0,0,0,47495,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
47559,San Mateo,3232,1,0,0,0,0,0,47559,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
47589,Stanislaus,3741,0.072027,0,0,0,0,0,47589,0,0,0,15,1,6,0,0,0,15,1,6,7,0,0,0,0,0,0,0
47590,Stanislaus,3811,0.108133,0,0,0,0,0,47590,0,0,0,4,5,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0
47592,Stanislaus,948,0.074346,0,0,0,0,0,47592,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
47594,Stanislaus,3435,0.053625,0,0,0,0,0,47594,0,0,0,6,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0
47595,Stanislaus,2973,0.062563,0,0,0,0,0,47595,0,0,0,5,0,4,0,0,0,5,0,4,3,0,0,0,0,0,0,0
47596,Stanislaus,2766,0.014384,0,0,0,0,0,47596,0,0,0,4,1,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0
47597,Stanislaus,1323,0.059707,0,0,0,0,0,47597,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
47598,Stanislaus,1002,0.059927,0,0,0,0,0,47598,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47693,San Mateo,3040,0.148559,0,0,0,0,0,47693,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47703,San Mateo,4122,0.38776,0,0,0,0,0,47703,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47726,Stanislaus,2027,0.119968,0,0,0,0,0,47726,0,0,0,8,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0
47727,Stanislaus,3342,0.134366,0,0,0,0,0,47727,0,0,0,7,3,0,0,0,0,9,3,0,3,0,0,0,0,0,0,0
47733,Stanislaus,3917,0.045561,0,0,0,0,0,47733,0,0,0,5,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
47735,Stanislaus,4072,0.115386,0,0,0,0,0,47735,0,0,0,5,0,5,0,0,0,5,0,5,3,0,0,0,0,0,0,0
47736,Stanislaus,2496,0.115119,0,0,0,0,0,47736,0,0,0,9,3,0,0,0,0,9,3,0,4,0,0,0,0,0,0,0
47837,San Mateo,3660,0.446554,0,0,0,0,0,47837,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47857,Stanislaus,2217,0.11416,0,0,0,0,0,47857,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
47858,Stanislaus,1340,0.032999,0,0,0,0,0,47858,0,0,0,9,1,0,0,0,0,9,1,0,3,0,0,0,0,0,0,0
47862,Stanislaus,36,0.022626,0,0,0,0,0,47862,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47863,Stanislaus,2193,0.01889,0,0,0,0,0,47863,0,0,0,12,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0
47867,Stanislaus,3030,0.045977,0,0,0,0,0,47867,0,0,0,4,1,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0
47868,Stanislaus,2696,0.036046,0,0,0,0,0,47868,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
47870,Stanislaus,2791,0.020931,0,0,0,0,0,47870,0,0,0,4,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0
47871,Stanislaus,2875,0.03384,0,0,0,0,0,47871,0,0,0,4,0,3,0,0,0,4,0,3,2,0,0,0,0,0,0,0
47873,Stanislaus,1462,0.028208,0,0,0,0,0,47873,0,0,0,2,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0
47995,Stanislaus,1084,0.063729,0,0,0,0,0,47995,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
47996,Stanislaus,1561,0.085204,0,0,0,0,0,47996,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
47998,Stanislaus,1411,0.03785,0,0,0,0,0,47998,0,1,0,3,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0
48002,Stanislaus,3045,0.031517,0,0,0,0,0,48002,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
48003,Stanislaus,2665,0.070273,0,0,0,0,0,48003,0,0,0,6,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0
48004,Stanislaus,2885,0.154656,0,0,0,0,0,48004,0,0,0,9,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0
48005,Stanislaus,765,0.015078,0,0,0,0,0,48005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48054,Mariposa,42,0.000064,0,0,0,0,0,48054,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48111,San Mateo,612,0.013219,0,0,0,0,0,48111,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48133,Stanislaus,44,0.047581,0,0,0,0,0,48133,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48134,Stanislaus,2261,0.183144,0,0,0,0,0,48134,0,0,0,12,3,2,0,0,0,12,3,2,6,0,0,0,0,0,0,0
48136,Stanislaus,2000,0.200756,0,0,0,0,0,48136,0,0,0,4,5,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0
48141,Stanislaus,1273,0.064644,0,0,0,0,0,48141,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48151,Alameda,1274,0.073058,0,0,0,0,0,48151,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
48154,Alameda,1203,0.125276,0,0,0,0,0,48154,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48155,Stanislaus,500,0.001468,0,0,0,0,0,48155,0,0,0,1,1,0,0,0,0,1,220,0,1,0,0,0,0,0,0,0
48165,Alameda,2454,0.138296,0,0,0,0,0,48165,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0
48258,Stanislaus,3136,0.431032,0,0,0,0,0,48258,0,0,0,9,0,6,0,0,0,9,0,6,5,0,0,0,0,0,0,0
48259,Stanislaus,1391,0.206131,0,0,0,0,0,48259,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0
48268,Stanislaus,2397,0.318731,0,0,0,0,0,48268,0,0,0,7,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0
48277,Stanislaus,32,0.002077,0,0,0,0,0,48277,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48394,Stanislaus,1049,0.30961,0,0,0,0,0,48394,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
48399,Stanislaus,2938,0.394669,0,0,0,0,0,48399,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
48401,Stanislaus,1698,0.206538,0,0,0,0,0,48401,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
48402,Stanislaus,2563,0.101464,0,0,0,0,0,48402,0,0,0,4,2,3,0,0,0,4,2,3,3,0,0,0,0,0,0,0
48403,Stanislaus,2623,0.04287,0,0,0,0,0,48403,0,0,0,5,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
48406,Stanislaus,945,0.022947,0,0,0,0,0,48406,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
48530,Stanislaus,1354,0.14128,0,0,0,0,0,48530,0,0,0,1,4,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0
48531,Stanislaus,2577,0.229139,0,0,0,0,0,48531,0,0,0,5,3,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0
48532,Stanislaus,2262,0.168847,0,0,0,0,0,48532,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48538,Stanislaus,280,0.023087,0,0,0,0,0,48538,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48568,Alameda,3697,0.531326,0,0,0,0,0,48568,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48571,Alameda,2500,0.404761,0,0,0,0,0,48571,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48575,Alameda,1490,0.057,0,0,0,0,0,48575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48579,Alameda,2469,0.308674,0,0,0,0,0,48579,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48581,Alameda,1897,0.1931,0,0,0,0,0,48581,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48656,San Mateo,954,0.104715,0,0,0,0,0,48656,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48658,San Mateo,5076,0.322645,0,0,0,0,0,48658,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48697,Alameda,2740,0.44195,0,0,0,0,0,48697,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
48710,Alameda,4523,0.44057,0,0,0,0,0,48710,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48804,San Mateo,3671,0.48203,0,0,0,0,0,48804,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48805,Stanislaus,119,0.027992,0,0,0,0,0,48805,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48810,Stanislaus,1286,0.027714,0,0,0,0,0,48810,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
48855,Alameda,2373,1,0,0,0,0,0,48855,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
48933,Stanislaus,58,0.002563,0,0,0,0,0,48933,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48934,Stanislaus,23,0.001956,0,0,0,0,0,48934,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49045,San Mateo,2856,0.127548,0,0,0,0,0,49045,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49058,Stanislaus,2159,0.072372,0,0,0,0,0,49058,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
49059,Stanislaus,2512,0.070615,0,0,0,0,0,49059,0,0,0,16,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0,0
49061,Stanislaus,2810,0.07285,0,0,0,0,0,49061,0,0,0,14,7,0,0,0,0,14,7,0,7,0,0,0,0,0,0,0
49062,Stanislaus,386,0.003796,0,0,0,0,0,49062,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49063,Stanislaus,695,0.003563,0,0,0,0,0,49063,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49170,San Mateo,3550,0.109918,0,0,0,0,0,49170,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49173,San Mateo,2847,0.098649,0,0,0,0,0,49173,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49180,Stanislaus,1317,0.035161,0,0,0,0,0,49180,0,0,0,12,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0
49183,Stanislaus,3259,0.068984,0,0,0,0,0,49183,0,0,0,14,5,0,0,0,0,14,5,0,6,0,0,0,0,0,0,0
49184,Stanislaus,2902,0.1002,0,0,0,0,0,49184,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0
49186,Stanislaus,1360,0.049653,0,0,0,0,0,49186,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
49306,Stanislaus,1034,0.062814,0,0,0,0,0,49306,0,0,0,3,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0
49310,Stanislaus,3352,0.08023,0,0,0,0,0,49310,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
49312,Stanislaus,1578,0.008515,0,0,0,0,0,49312,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49338,Alameda,2371,1,0,0,0,0,0,49338,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49382,San Mateo,1198,0.00702,0,0,0,0,0,49382,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49427,Stanislaus,1940,0.241044,0,0,0,0,0,49427,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
49429,Stanislaus,1696,0.12855,0,0,0,0,0,49429,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
49461,Alameda,730,0.155962,0,0,0,0,0,49461,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49463,Santa Clara,1156,0.294466,0,0,0,0,0,49463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49525,Stanislaus,2962,0.069307,0,0,0,0,0,49525,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
49526,Stanislaus,1902,0.093972,0,0,0,0,0,49526,0,0,0,3,0,3,0,0,0,3,0,3,2,0,0,0,0,0,0,0
49555,Stanislaus,764,0.010406,0,0,0,0,0,49555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49592,Santa Clara,645,0.064498,0,0,0,0,0,49592,0,0,0,0,14,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0
49686,Stanislaus,43,0.002478,0,0,0,0,0,49686,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49722,Santa Clara,3024,0.577483,0,0,0,0,0,49722,0,0,0,0,0,31,0,0,0,0,0,59,10,0,0,0,0,0,0,0
49724,Santa Clara,2872,0.557144,0,0,0,0,0,49724,0,0,0,0,13,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0
49818,Merced,248,0.089769,0,0,0,0,0,49818,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49855,Santa Clara,2414,0.284109,0,0,0,0,0,49855,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49859,Santa Clara,3123,0.748825,0,0,0,0,0,49859,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
49963,Santa Clara,797,0.241089,0,0,0,0,0,49963,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0
49997,Santa Clara,3226,0.497754,0,0,0,0,0,49997,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50006,Santa Clara,306,0.046866,0,0,0,0,0,50006,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50078,Santa Clara,1972,0.276103,0,0,0,0,0,50078,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50082,Santa Clara,5439,0.925259,0,0,0,0,0,50082,0,0,0,0,1,4,0,0,0,0,1,4,2,0,0,0,0,0,0,0
50083,Merced,915,0.001837,0,0,0,0,0,50083,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50086,Santa Clara,6050,0.86682,0,0,0,0,0,50086,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0
50087,Merced,685,0.001826,0,0,0,0,0,50087,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50139,Santa Clara,2809,0.718728,0,0,0,0,0,50139,0,0,4,9,0,0,0,0,4,9,0,0,3,0,0,0,0,0,0,0
50145,Santa Clara,283,0.058084,0,0,0,0,0,50145,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50221,Merced,119,0.004255,0,0,0,0,0,50221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50226,Santa Clara,6036,0.717319,0,0,0,0,0,50226,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50227,Merced,681,0.02077,0,0,0,0,0,50227,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50228,Santa Clara,4382,0.346889,0,0,0,0,0,50228,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50229,Merced,207,0.021156,0,0,0,0,0,50229,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50271,Santa Clara,3978,0.636433,0,0,0,0,0,50271,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50338,Stanislaus,14,0.000307,0,0,0,0,0,50338,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50368,Merced,1430,0.156517,0,0,0,0,0,50368,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
50375,Santa Clara,5459,0.700075,0,0,0,0,0,50375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50385,Merced,1059,0.017654,0,0,0,0,0,50385,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50389,Merced,784,0.080017,0,0,0,0,0,50389,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50394,Santa Clara,2798,0.267041,0,0,0,0,0,50394,0,0,0,0,0,10,0,0,0,0,0,10,3,0,0,0,0,0,0,0
50417,Santa Clara,2110,0.442967,0,0,0,0,0,50417,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50505,Santa Clara,1698,0.342509,0,0,0,0,0,50505,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
